,sh1,p,C1,B1,Tem_1,DE1
2019-12-02,,0.0,,,,0.0
2019-12-03,,0.0,,,,0.0
2019-12-04,,0.0,,,,0.0
2019-12-05,,0.0,,,,0.369137
2019-12-06,,0.0,,,,0.0
2019-12-07,,0.0,,,,0.0
2019-12-08,,0.0,,,,0.0
2019-12-09,,0.0,,,,2.583964
2019-12-10,,0.0,,,,0.0
2019-12-11,,0.0,,,,0.0
2019-12-12,,0.0,,,,0.0
2019-12-13,,0.0,,,,0.0
2019-12-14,,0.0,,,,0.0
2019-12-15,,0.0,,,,0.0
2019-12-16,,0.0,,,,0.0
2019-12-17,,0.0,,,,0.0
2019-12-18,,0.0,,,,1.845684
2019-12-19,,0.0,,,,9.59757
2019-12-20,,0.0,,,,26.577872
2019-12-21,,0.0,,,,5.537054
2019-12-22,,0.0,,,,0.0
2019-12-23,,0.0,,,,2.21482
2019-12-24,,0.0,,,,10.704975
2019-12-25,,0.0,,,,15.50372
2019-12-26,,2.539999999999999,,,,0.0
2019-12-27,,0.0,,,,0.0
2019-12-28,,0.0,,,,4.06051
2019-12-29,,0.0,,,,16.61122
2019-12-30,,0.0,,,,0.0
2019-12-31,,0.0,,,,0.0
2020-01-01,,0.0,,,,0.0
2020-01-02,,0.0,,,,0.0
2020-01-03,,0.0,,,,9.59757
2020-01-04,,0.0,,,,19.564252
2020-01-05,,0.0,,,,18.456821
2020-01-06,,0.0,,,,24.73218
2020-01-07,,0.0,,,,3.3222300000000002
2020-01-08,,0.0,,,,1.84569
2020-01-09,,0.0,,,,0.0
2020-01-10,,0.0,,,,0.0
2020-01-11,,0.0,,,,0.0
2020-01-12,,0.0,,,,0.0
2020-01-13,,0.0,,,,0.0
2020-01-14,,0.0,,,,0.0
2020-01-15,,0.0,,,,0.0
2020-01-16,,0.0,,,,0.0
2020-01-17,,0.0,,,,0.0
2020-01-18,,0.0,,,,0.0
2020-01-19,,0.0,,,,0.0
2020-01-20,,0.0,,,,0.0
2020-01-21,,49.69933333333333,,,,0.0
2020-01-22,,3.0479999999999956,,,,0.0
2020-01-23,,0.2539999999999998,,,,0.0
2020-01-24,,0.0,,,,0.0
2020-01-25,,0.0,,,,0.0
2020-01-26,,0.0,,,,0.0
2020-01-27,,0.0,,,,0.0
2020-01-28,,0.0,,,,0.0
2020-01-29,,0.0,,,,0.0
2020-01-30,,0.0,,,,0.0
2020-01-31,,0.0,,,,0.0
2020-02-01,,0.0,,,,0.0
2020-02-02,,4.063999999999997,,,,0.0
2020-02-03,,0.0,,,,0.0
2020-02-04,,0.0,,,,0.0
2020-02-05,,0.0,,,,0.0
2020-02-06,,0.0,,,,0.0
2020-02-07,,0.0,,,,0.0
2020-02-08,,0.0,,,,0.0
2020-02-09,,0.0,,,,12.9198
2020-02-10,,0.0,,,,0.0
2020-02-11,,0.0,,,,0.0
2020-02-12,,0.0,,,,0.0
2020-02-13,,0.0,,,,0.0
2020-02-14,,1.1006666666666658,,,,0.0
